,temp_air,ghi,dni,dhi,wind_speed
2021-07-05 17:00:00,10.37,0.0,-0.0,0.0,2.14
2021-07-05 18:00:00,8.7,0.0,-0.0,0.0,2.9
2021-07-05 19:00:00,7.32,0.0,-0.0,0.0,3.03
2021-07-05 20:00:00,5.91,0.0,-0.0,0.0,3.03
2021-07-05 21:00:00,5.32,0.0,-0.0,0.0,3.1
2021-07-05 22:00:00,5.07,0.0,-0.0,0.0,3.17
2021-07-05 23:00:00,4.67,0.0,-0.0,0.0,3.1
2021-07-06 00:00:00,4.23,0.0,-0.0,0.0,2.97
2021-07-06 01:00:00,3.84,0.0,-0.0,0.0,2.9
2021-07-06 02:00:00,3.42,0.0,-0.0,0.0,2.76
2021-07-06 03:00:00,3.22,0.0,-0.0,0.0,2.9
2021-07-06 04:00:00,2.98,0.0,-0.0,0.0,2.76
2021-07-06 05:00:00,2.76,0.0,-0.0,0.0,2.55
2021-07-06 06:00:00,3.08,92.0,457.29,34.0,2.48
2021-07-06 07:00:00,6.98,275.0,681.93,67.0,2.55
2021-07-06 08:00:00,10.87,429.0,747.98,93.0,3.45
2021-07-06 09:00:00,13.52,546.0,811.51,100.0,4.07
2021-07-06 10:00:00,15.7,584.0,740.84,140.0,4.48
2021-07-06 11:00:00,17.31,588.0,783.2,122.0,4.76
2021-07-06 12:00:00,18.24,499.0,650.0,150.0,4.83
2021-07-06 13:00:00,18.53,386.0,619.96,120.0,4.55
2021-07-06 14:00:00,18.29,231.0,530.93,83.0,3.72
2021-07-06 15:00:00,16.7,59.0,301.29,30.0,2.41
2021-07-06 16:00:00,14.51,0.0,-0.0,0.0,2.34
2021-07-06 17:00:00,12.06,0.0,-0.0,0.0,2.83
2021-07-06 18:00:00,10.25,0.0,-0.0,0.0,3.1
2021-07-06 19:00:00,9.41,0.0,-0.0,0.0,3.03
2021-07-06 20:00:00,8.48,0.0,-0.0,0.0,3.1
2021-07-06 21:00:00,7.74,0.0,-0.0,0.0,3.17
2021-07-06 22:00:00,7.26,0.0,-0.0,0.0,3.24
2021-07-06 23:00:00,6.95,0.0,-0.0,0.0,3.38
2021-07-07 00:00:00,6.68,0.0,-0.0,0.0,3.59
2021-07-07 01:00:00,6.66,0.0,-0.0,0.0,3.72
2021-07-07 02:00:00,6.66,0.0,-0.0,0.0,3.93
2021-07-07 03:00:00,6.71,0.0,-0.0,0.0,4.07
2021-07-07 04:00:00,6.68,0.0,-0.0,0.0,4.21
2021-07-07 05:00:00,6.61,0.0,-0.0,0.0,4.28
2021-07-07 06:00:00,6.86,74.0,211.96,47.0,4.41
2021-07-07 07:00:00,9.53,243.0,444.77,107.0,4.62
2021-07-07 08:00:00,12.79,422.0,704.16,105.0,5.93
2021-07-07 09:00:00,15.48,549.0,824.3,95.0,6.9
2021-07-07 10:00:00,17.58,610.0,859.03,94.0,7.52
2021-07-07 11:00:00,19.08,606.0,856.66,95.0,8.14
2021-07-07 12:00:00,20.03,535.0,818.89,94.0,8.76
2021-07-07 13:00:00,20.47,410.0,749.91,87.0,8.9
2021-07-07 14:00:00,20.11,249.0,670.46,61.0,8.07
2021-07-07 15:00:00,18.48,68.0,439.51,25.0,6.69
2021-07-07 16:00:00,16.05,0.0,-0.0,0.0,5.79
2021-07-07 17:00:00,14.47,0.0,-0.0,0.0,5.45
2021-07-07 18:00:00,13.25,0.0,-0.0,0.0,5.24
2021-07-07 19:00:00,12.94,0.0,-0.0,0.0,5.38
2021-07-07 20:00:00,12.24,0.0,-0.0,0.0,5.52
2021-07-07 21:00:00,11.67,0.0,-0.0,0.0,5.45
2021-07-07 22:00:00,11.13,0.0,-0.0,0.0,5.31
2021-07-07 23:00:00,10.54,0.0,-0.0,0.0,4.83
2021-07-08 00:00:00,9.83,0.0,-0.0,0.0,4.34
2021-07-08 01:00:00,9.12,0.0,-0.0,0.0,4.0
2021-07-08 02:00:00,8.62,0.0,-0.0,0.0,4.07
2021-07-08 03:00:00,8.31,0.0,-0.0,0.0,4.28
2021-07-08 04:00:00,7.99,0.0,-0.0,0.0,4.34
2021-07-08 05:00:00,7.65,0.0,-0.0,0.0,4.28
2021-07-08 06:00:00,7.67,88.0,390.6,38.0,4.14
2021-07-08 07:00:00,10.2,269.0,635.97,74.0,4.21
2021-07-08 08:00:00,12.53,438.0,793.36,80.0,5.93
2021-07-08 09:00:00,13.69,551.0,833.27,91.0,7.03
2021-07-08 10:00:00,13.99,609.0,853.64,95.0,7.72
2021-07-08 11:00:00,13.75,604.0,852.71,94.0,8.21
2021-07-08 12:00:00,13.11,534.0,814.49,94.0,8.34
2021-07-08 13:00:00,12.34,409.0,744.61,87.0,8.07
2021-07-08 14:00:00,11.48,242.0,602.6,72.0,7.72
2021-07-08 15:00:00,10.17,66.0,392.09,27.0,6.34
2021-07-08 16:00:00,8.42,0.0,-0.0,0.0,5.31
2021-07-08 17:00:00,7.32,0.0,-0.0,0.0,4.83
2021-07-08 18:00:00,6.57,0.0,-0.0,0.0,4.69
2021-07-08 19:00:00,6.08,0.0,-0.0,0.0,4.48
2021-07-08 20:00:00,5.67,0.0,-0.0,0.0,4.83
2021-07-08 21:00:00,5.04,0.0,-0.0,0.0,4.76
2021-07-08 22:00:00,4.36,0.0,-0.0,0.0,4.55
2021-07-08 23:00:00,4.3,0.0,-0.0,0.0,4.76
2021-07-09 00:00:00,4.1,0.0,-0.0,0.0,4.9
2021-07-09 01:00:00,3.33,0.0,-0.0,0.0,4.62
2021-07-09 02:00:00,2.22,0.0,-0.0,0.0,4.34
2021-07-09 03:00:00,1.31,0.0,-0.0,0.0,4.41
2021-07-09 04:00:00,1.12,0.0,-0.0,0.0,4.62
2021-07-09 05:00:00,1.12,0.0,-0.0,0.0,4.62
2021-07-09 06:00:00,1.48,94.0,450.58,36.0,4.97
2021-07-09 07:00:00,1.84,283.0,721.83,61.0,5.31
2021-07-09 08:00:00,3.19,447.0,820.06,76.0,5.38
2021-07-09 09:00:00,4.9,523.0,674.01,150.0,5.59
2021-07-09 10:00:00,6.29,476.0,342.9,269.0,6.21
2021-07-09 11:00:00,7.29,604.0,821.98,111.0,6.41
2021-07-09 12:00:00,7.78,537.0,798.92,104.0,6.55
2021-07-09 13:00:00,8.04,399.0,651.73,116.0,6.83
2021-07-09 14:00:00,7.52,225.0,447.39,98.0,7.03
2021-07-09 15:00:00,6.63,60.0,257.06,34.0,6.55
2021-07-09 16:00:00,5.31,0.0,-0.0,0.0,5.38
2021-07-09 17:00:00,4.11,0.0,-0.0,0.0,4.97
2021-07-09 18:00:00,3.35,0.0,-0.0,0.0,4.97
2021-07-09 19:00:00,2.96,0.0,-0.0,0.0,4.9
2021-07-09 20:00:00,2.46,0.0,-0.0,0.0,4.9
2021-07-09 21:00:00,2.53,0.0,-0.0,0.0,4.9
2021-07-09 22:00:00,2.62,0.0,-0.0,0.0,4.97
2021-07-09 23:00:00,2.64,0.0,-0.0,0.0,5.03
2021-07-10 00:00:00,2.35,0.0,-0.0,0.0,5.1
2021-07-10 01:00:00,1.98,0.0,-0.0,0.0,5.03
2021-07-10 02:00:00,1.29,0.0,-0.0,0.0,4.83
2021-07-10 03:00:00,1.04,0.0,-0.0,0.0,4.69
2021-07-10 04:00:00,1.17,0.0,-0.0,0.0,4.83
2021-07-10 05:00:00,1.32,0.0,-0.0,0.0,4.9
2021-07-10 06:00:00,1.81,97.0,486.4,34.0,4.97
2021-07-10 07:00:00,2.71,288.0,738.87,60.0,6.55
2021-07-10 08:00:00,4.52,454.0,839.85,73.0,8.0
2021-07-10 09:00:00,6.11,558.0,825.44,100.0,7.72
2021-07-10 10:00:00,7.72,631.0,900.39,86.0,7.31
2021-07-10 11:00:00,8.94,627.0,899.38,86.0,6.83
2021-07-10 12:00:00,9.74,555.0,862.43,86.0,6.62
2021-07-10 13:00:00,10.02,434.0,830.11,72.0,6.34
2021-07-10 14:00:00,9.74,264.0,731.57,55.0,6.14
2021-07-10 15:00:00,8.75,76.0,505.52,24.0,5.17
2021-07-10 16:00:00,6.74,0.0,-0.0,0.0,4.21
2021-07-10 17:00:00,5.24,0.0,-0.0,0.0,3.93
2021-07-10 18:00:00,4.18,0.0,-0.0,0.0,4.14
2021-07-10 19:00:00,3.59,0.0,-0.0,0.0,5.03
2021-07-10 20:00:00,2.95,0.0,-0.0,0.0,4.97
2021-07-10 21:00:00,2.32,0.0,-0.0,0.0,4.9
2021-07-10 22:00:00,1.76,0.0,-0.0,0.0,4.69
2021-07-10 23:00:00,1.29,0.0,-0.0,0.0,4.55
2021-07-11 00:00:00,0.95,0.0,-0.0,0.0,4.55
2021-07-11 01:00:00,0.64,0.0,-0.0,0.0,4.48
2021-07-11 02:00:00,0.4,0.0,-0.0,0.0,4.34
2021-07-11 03:00:00,0.15,0.0,-0.0,0.0,4.07
2021-07-11 04:00:00,-0.16,0.0,-0.0,0.0,3.72
2021-07-11 05:00:00,-0.55,0.0,-0.0,0.0,3.38
2021-07-11 06:00:00,-0.42,98.0,498.44,33.0,3.1
2021-07-11 07:00:00,2.67,287.0,726.52,62.0,2.62
2021-07-11 08:00:00,6.04,454.0,837.38,73.0,2.48
2021-07-11 09:00:00,8.62,568.0,864.49,87.0,2.21
2021-07-11 10:00:00,10.59,628.0,886.32,90.0,1.72
2021-07-11 11:00:00,12.0,623.0,883.38,90.0,1.45
2021-07-11 12:00:00,12.96,552.0,848.42,89.0,1.45
2021-07-11 13:00:00,13.56,430.0,805.93,77.0,1.72
2021-07-11 14:00:00,13.69,265.0,726.81,56.0,1.93
2021-07-11 15:00:00,12.96,76.0,487.43,25.0,1.52
2021-07-11 16:00:00,11.03,0.0,-0.0,0.0,1.66
2021-07-11 17:00:00,8.26,0.0,-0.0,0.0,2.55
2021-07-11 18:00:00,6.28,0.0,-0.0,0.0,3.03
2021-07-11 19:00:00,5.43,0.0,-0.0,0.0,3.38
2021-07-11 20:00:00,4.97,0.0,-0.0,0.0,3.52
2021-07-11 21:00:00,4.52,0.0,-0.0,0.0,3.52
2021-07-11 22:00:00,4.06,0.0,-0.0,0.0,3.52
2021-07-11 23:00:00,3.64,0.0,-0.0,0.0,3.45
2021-07-12 00:00:00,3.25,0.0,-0.0,0.0,3.38
2021-07-12 01:00:00,2.94,0.0,-0.0,0.0,3.31
2021-07-12 02:00:00,2.6,0.0,-0.0,0.0,3.24
2021-07-12 03:00:00,2.2,0.0,-0.0,0.0,3.1
2021-07-12 04:00:00,1.72,0.0,-0.0,0.0,2.9
2021-07-12 05:00:00,1.29,0.0,-0.0,0.0,2.83
2021-07-12 06:00:00,1.46,98.0,494.75,33.0,2.55
2021-07-12 07:00:00,5.47,285.0,717.27,62.0,2.07
2021-07-12 08:00:00,9.57,449.0,815.03,77.0,2.21
2021-07-12 09:00:00,11.83,561.0,844.04,90.0,2.76
2021-07-12 10:00:00,13.53,621.0,863.99,95.0,3.24
2021-07-12 11:00:00,14.61,617.0,862.41,95.0,3.52
2021-07-12 12:00:00,15.19,550.0,838.05,91.0,3.1
2021-07-12 13:00:00,15.36,426.0,784.11,81.0,2.48
2021-07-12 14:00:00,15.17,262.0,697.8,60.0,1.93
2021-07-12 15:00:00,14.37,78.0,488.56,26.0,1.17
2021-07-12 16:00:00,12.81,0.0,-0.0,0.0,0.62
2021-07-12 17:00:00,11.85,0.0,-0.0,0.0,0.83
2021-07-12 18:00:00,9.29,0.0,-0.0,0.0,1.52
2021-07-12 19:00:00,7.8,0.0,-0.0,0.0,1.79
2021-07-12 20:00:00,6.42,0.0,-0.0,0.0,2.0
2021-07-12 21:00:00,5.2,0.0,-0.0,0.0,2.21
2021-07-12 22:00:00,4.2,0.0,-0.0,0.0,2.41
2021-07-12 23:00:00,3.66,0.0,-0.0,0.0,2.48
2021-07-13 00:00:00,3.19,0.0,-0.0,0.0,2.55
2021-07-13 01:00:00,2.7,0.0,-0.0,0.0,2.69
2021-07-13 02:00:00,2.25,0.0,-0.0,0.0,2.76
2021-07-13 03:00:00,1.82,0.0,-0.0,0.0,2.9
2021-07-13 04:00:00,1.22,0.0,-0.0,0.0,2.83
2021-07-13 05:00:00,0.8,0.0,-0.0,0.0,2.83
2021-07-13 06:00:00,1.07,97.0,468.14,35.0,2.55
2021-07-13 07:00:00,5.62,286.0,714.3,63.0,2.0
2021-07-13 08:00:00,11.24,451.0,810.14,80.0,2.14
2021-07-13 09:00:00,13.57,569.0,861.09,87.0,2.28
2021-07-13 10:00:00,14.93,630.0,882.61,91.0,2.21
2021-07-13 11:00:00,15.76,622.0,869.45,94.0,2.07
2021-07-13 12:00:00,16.22,555.0,845.84,90.0,1.86
2021-07-13 13:00:00,16.34,430.0,791.8,80.0,1.79
2021-07-13 14:00:00,16.14,265.0,706.81,59.0,1.72
2021-07-13 15:00:00,15.3,80.0,498.69,26.0,1.38
2021-07-13 16:00:00,13.01,0.0,-0.0,0.0,1.17
2021-07-13 17:00:00,11.36,0.0,-0.0,0.0,1.24
2021-07-13 18:00:00,9.35,0.0,-0.0,0.0,1.66
2021-07-13 19:00:00,6.66,0.0,-0.0,0.0,2.76
2021-07-13 20:00:00,5.55,0.0,-0.0,0.0,3.03
2021-07-13 21:00:00,4.65,0.0,-0.0,0.0,3.03
2021-07-13 22:00:00,4.35,0.0,-0.0,0.0,3.1
2021-07-13 23:00:00,4.28,0.0,-0.0,0.0,3.17
2021-07-14 00:00:00,4.12,0.0,-0.0,0.0,3.24
2021-07-14 01:00:00,3.78,0.0,-0.0,0.0,3.17
2021-07-14 02:00:00,3.41,0.0,-0.0,0.0,3.03
2021-07-14 03:00:00,3.19,0.0,-0.0,0.0,3.1
2021-07-14 04:00:00,3.26,0.0,-0.0,0.0,3.66
2021-07-14 05:00:00,3.47,0.0,-0.0,0.0,4.14
2021-07-14 06:00:00,3.86,95.0,426.7,38.0,4.07
2021-07-14 07:00:00,6.57,277.0,637.8,77.0,4.21
2021-07-14 08:00:00,9.39,431.0,696.32,111.0,4.97
2021-07-14 09:00:00,11.93,563.0,831.6,96.0,5.24
2021-07-14 10:00:00,13.87,626.0,866.71,95.0,5.31
2021-07-14 11:00:00,15.19,623.0,866.49,95.0,5.66
2021-07-14 12:00:00,15.8,497.0,578.04,178.0,6.0
2021-07-14 13:00:00,15.94,426.0,761.04,88.0,5.86
2021-07-14 14:00:00,15.68,264.0,684.9,63.0,5.52
2021-07-14 15:00:00,14.64,81.0,499.24,26.0,3.93
2021-07-14 16:00:00,12.13,0.0,-0.0,0.0,3.52
2021-07-14 17:00:00,10.71,0.0,-0.0,0.0,3.79
2021-07-14 18:00:00,9.79,0.0,-0.0,0.0,4.14
2021-07-14 19:00:00,9.46,0.0,-0.0,0.0,4.21
2021-07-14 20:00:00,9.03,0.0,-0.0,0.0,4.34
2021-07-14 21:00:00,8.43,0.0,-0.0,0.0,4.14
2021-07-14 22:00:00,7.87,0.0,-0.0,0.0,3.79
2021-07-14 23:00:00,7.51,0.0,-0.0,0.0,3.45
2021-07-15 00:00:00,6.96,0.0,-0.0,0.0,3.17
2021-07-15 01:00:00,6.29,0.0,-0.0,0.0,2.9
2021-07-15 02:00:00,5.49,0.0,-0.0,0.0,2.76
2021-07-15 03:00:00,4.82,0.0,-0.0,0.0,2.83
2021-07-15 04:00:00,4.39,0.0,-0.0,0.0,2.9
2021-07-15 05:00:00,4.43,0.0,-0.0,0.0,2.83
2021-07-15 06:00:00,5.2,49.0,29.67,45.0,2.62
2021-07-15 07:00:00,7.7,121.0,15.87,116.0,2.14
2021-07-15 08:00:00,10.51,101.0,0.0,101.0,2.83
2021-07-15 09:00:00,12.79,397.0,237.81,263.0,3.59
2021-07-15 10:00:00,14.86,618.0,847.55,97.0,4.41
2021-07-15 11:00:00,16.44,617.0,858.54,92.0,5.17
2021-07-15 12:00:00,17.45,545.0,808.59,97.0,5.93
2021-07-15 13:00:00,17.84,418.0,728.23,93.0,6.97
2021-07-15 14:00:00,17.73,134.0,43.99,121.0,6.97
2021-07-15 15:00:00,16.97,81.0,472.83,28.0,5.31
2021-07-15 16:00:00,14.81,0.0,-0.0,0.0,3.86
2021-07-15 17:00:00,12.9,0.0,-0.0,0.0,3.45
2021-07-15 18:00:00,11.65,0.0,-0.0,0.0,3.24
2021-07-15 19:00:00,10.55,0.0,-0.0,0.0,3.17
2021-07-15 20:00:00,9.52,0.0,-0.0,0.0,3.03
2021-07-15 21:00:00,8.51,0.0,-0.0,0.0,2.9
2021-07-15 22:00:00,7.39,0.0,-0.0,0.0,2.48
2021-07-15 23:00:00,6.52,0.0,-0.0,0.0,2.28
2021-07-16 00:00:00,6.01,0.0,-0.0,0.0,2.28
2021-07-16 01:00:00,5.55,0.0,-0.0,0.0,2.14
2021-07-16 02:00:00,5.28,0.0,-0.0,0.0,2.0
2021-07-16 03:00:00,5.41,0.0,-0.0,0.0,1.72
2021-07-16 04:00:00,5.46,0.0,-0.0,0.0,1.59
2021-07-16 05:00:00,5.27,0.0,-0.0,0.0,1.52
2021-07-16 06:00:00,6.09,99.0,462.78,36.0,1.24
2021-07-16 07:00:00,7.09,284.0,688.53,66.0,1.03
2021-07-16 08:00:00,11.62,451.0,805.53,78.0,2.21
2021-07-16 09:00:00,13.92,567.0,845.34,89.0,3.38
2021-07-16 10:00:00,15.53,624.0,855.97,96.0,4.34
2021-07-16 11:00:00,16.63,620.0,855.43,95.0,5.03
2021-07-16 12:00:00,17.23,551.0,817.9,96.0,5.03
2021-07-16 13:00:00,17.43,431.0,778.15,82.0,4.62
2021-07-16 14:00:00,17.15,266.0,682.0,63.0,4.21
2021-07-16 15:00:00,16.03,81.0,447.18,30.0,2.9
2021-07-16 16:00:00,13.96,0.0,-0.0,0.0,2.48
2021-07-16 17:00:00,11.84,0.0,-0.0,0.0,2.07
2021-07-16 18:00:00,10.44,0.0,-0.0,0.0,1.72
2021-07-16 19:00:00,11.35,0.0,-0.0,0.0,1.38
2021-07-16 20:00:00,11.87,0.0,-0.0,0.0,1.31
2021-07-16 21:00:00,11.89,0.0,-0.0,0.0,1.1
2021-07-16 22:00:00,11.46,0.0,-0.0,0.0,0.97
2021-07-16 23:00:00,10.96,0.0,-0.0,0.0,1.03
2021-07-17 00:00:00,10.51,0.0,-0.0,0.0,1.1
2021-07-17 01:00:00,10.16,0.0,-0.0,0.0,1.03
2021-07-17 02:00:00,9.77,0.0,-0.0,0.0,1.03
2021-07-17 03:00:00,9.17,0.0,-0.0,0.0,1.38
2021-07-17 04:00:00,8.22,0.0,-0.0,0.0,1.59
2021-07-17 05:00:00,6.44,0.0,-0.0,0.0,1.86
2021-07-17 06:00:00,5.66,102.0,487.13,35.0,1.93
2021-07-17 07:00:00,7.6,290.0,706.94,65.0,1.93
2021-07-17 08:00:00,12.78,457.0,815.17,78.0,2.62
2021-07-17 09:00:00,15.37,573.0,854.59,88.0,3.31
2021-07-17 10:00:00,17.43,631.0,864.22,96.0,3.66
2021-07-17 11:00:00,18.9,627.0,863.61,95.0,3.93
2021-07-17 12:00:00,19.77,557.0,825.25,96.0,4.0
2021-07-17 13:00:00,20.15,436.0,787.55,81.0,4.0
2021-07-17 14:00:00,19.98,270.0,693.77,62.0,3.66
2021-07-17 15:00:00,18.65,86.0,491.2,29.0,2.41
2021-07-17 16:00:00,16.39,0.0,-0.0,0.0,1.59
2021-07-17 17:00:00,16.37,0.0,-0.0,0.0,0.48
2021-07-17 18:00:00,15.74,0.0,-0.0,0.0,0.55
2021-07-17 19:00:00,15.21,0.0,-0.0,0.0,1.17
2021-07-17 20:00:00,11.53,0.0,-0.0,0.0,2.0
2021-07-17 21:00:00,8.38,0.0,-0.0,0.0,2.69
2021-07-17 22:00:00,7.37,0.0,-0.0,0.0,2.97
2021-07-17 23:00:00,6.84,0.0,-0.0,0.0,2.97
2021-07-18 00:00:00,6.3,0.0,-0.0,0.0,2.97
2021-07-18 01:00:00,5.8,0.0,-0.0,0.0,2.9
2021-07-18 02:00:00,5.28,0.0,-0.0,0.0,2.83
2021-07-18 03:00:00,4.92,0.0,-0.0,0.0,2.76
2021-07-18 04:00:00,4.66,0.0,-0.0,0.0,2.76
2021-07-18 05:00:00,4.47,0.0,-0.0,0.0,2.9
2021-07-18 06:00:00,4.85,102.0,467.52,37.0,2.83
2021-07-18 07:00:00,9.24,289.0,696.84,66.0,2.69
2021-07-18 08:00:00,14.14,453.0,792.46,83.0,3.59
2021-07-18 09:00:00,17.16,572.0,842.58,92.0,4.41
2021-07-18 10:00:00,19.49,632.0,862.64,96.0,5.38
2021-07-18 11:00:00,21.3,629.0,861.92,96.0,6.55
2021-07-18 12:00:00,22.38,559.0,825.32,96.0,8.14
2021-07-18 13:00:00,22.53,436.0,772.48,86.0,8.76
2021-07-18 14:00:00,22.04,274.0,701.96,62.0,8.41
2021-07-18 15:00:00,20.58,88.0,508.19,28.0,6.62
2021-07-18 16:00:00,17.98,0.0,-0.0,0.0,5.45
2021-07-18 17:00:00,15.95,0.0,-0.0,0.0,4.62
2021-07-18 18:00:00,14.27,0.0,-0.0,0.0,4.07
2021-07-18 19:00:00,12.84,0.0,-0.0,0.0,3.52
2021-07-18 20:00:00,11.64,0.0,-0.0,0.0,3.38
2021-07-18 21:00:00,10.59,0.0,-0.0,0.0,3.17
2021-07-18 22:00:00,9.6,0.0,-0.0,0.0,3.31
2021-07-18 23:00:00,8.69,0.0,-0.0,0.0,3.45
2021-07-19 00:00:00,7.81,0.0,-0.0,0.0,3.66
2021-07-19 01:00:00,6.87,0.0,-0.0,0.0,4.14
2021-07-19 02:00:00,6.0,0.0,-0.0,0.0,4.07
2021-07-19 03:00:00,5.32,0.0,-0.0,0.0,4.0
2021-07-19 04:00:00,4.44,0.0,-0.0,0.0,3.86
2021-07-19 05:00:00,3.74,0.0,-0.0,0.0,3.38
2021-07-19 06:00:00,3.51,110.0,540.49,34.0,2.97
2021-07-19 07:00:00,5.36,299.0,730.16,64.0,3.86
2021-07-19 08:00:00,7.27,469.0,835.9,77.0,5.03
2021-07-19 09:00:00,8.87,588.0,874.25,88.0,4.69
2021-07-19 10:00:00,10.29,650.0,896.24,91.0,4.21
2021-07-19 11:00:00,11.35,643.0,882.7,95.0,3.86
2021-07-19 12:00:00,12.03,572.0,846.6,95.0,4.0
2021-07-19 13:00:00,12.19,447.0,794.81,85.0,4.28
2021-07-19 14:00:00,11.83,281.0,716.52,63.0,4.55
2021-07-19 15:00:00,10.78,91.0,524.46,28.0,4.48
2021-07-19 16:00:00,8.6,0.0,-0.0,0.0,4.34
2021-07-19 17:00:00,7.02,0.0,-0.0,0.0,4.9
2021-07-19 18:00:00,5.88,0.0,-0.0,0.0,5.52
2021-07-19 19:00:00,5.29,0.0,-0.0,0.0,5.86
2021-07-19 20:00:00,4.6,0.0,-0.0,0.0,6.34
2021-07-19 21:00:00,3.76,0.0,-0.0,0.0,6.62
2021-07-19 22:00:00,3.01,0.0,-0.0,0.0,6.76
2021-07-19 23:00:00,2.47,0.0,-0.0,0.0,6.97
2021-07-20 00:00:00,2.15,0.0,-0.0,0.0,7.24
2021-07-20 01:00:00,1.86,0.0,-0.0,0.0,7.31
2021-07-20 02:00:00,1.6,0.0,-0.0,0.0,7.31
2021-07-20 03:00:00,1.27,0.0,-0.0,0.0,7.38
2021-07-20 04:00:00,0.95,0.0,-0.0,0.0,7.31
2021-07-20 05:00:00,0.74,0.0,-0.0,0.0,7.52
2021-07-20 06:00:00,1.02,111.0,541.19,34.0,7.59
2021-07-20 07:00:00,2.68,302.0,738.19,63.0,8.69
2021-07-20 08:00:00,4.81,470.0,834.22,77.0,9.38
2021-07-20 09:00:00,6.96,589.0,872.46,88.0,9.52
2021-07-20 10:00:00,8.84,651.0,892.74,92.0,9.24
2021-07-20 11:00:00,10.39,648.0,891.99,92.0,8.83
2021-07-20 12:00:00,11.39,580.0,869.37,88.0,8.34
2021-07-20 13:00:00,11.96,453.0,816.82,79.0,7.93
2021-07-20 14:00:00,12.0,281.0,704.67,65.0,7.72
2021-07-20 15:00:00,11.28,94.0,540.06,28.0,6.83
2021-07-20 16:00:00,9.53,0.0,-0.0,0.0,6.07
2021-07-20 17:00:00,8.4,0.0,-0.0,0.0,6.55
2021-07-20 18:00:00,7.63,0.0,-0.0,0.0,7.52
2021-07-20 19:00:00,7.28,0.0,-0.0,0.0,7.93
2021-07-20 20:00:00,7.08,0.0,-0.0,0.0,7.38
2021-07-20 21:00:00,7.01,0.0,-0.0,0.0,6.69
2021-07-20 22:00:00,7.22,0.0,-0.0,0.0,6.48
2021-07-20 23:00:00,7.3,0.0,-0.0,0.0,6.62
2021-07-21 00:00:00,7.24,0.0,-0.0,0.0,6.76
2021-07-21 01:00:00,7.09,0.0,-0.0,0.0,6.83
2021-07-21 02:00:00,7.22,0.0,-0.0,0.0,7.1
2021-07-21 03:00:00,7.26,0.0,-0.0,0.0,7.45
2021-07-21 04:00:00,7.31,0.0,-0.0,0.0,7.72
2021-07-21 05:00:00,7.52,0.0,-0.0,0.0,7.72
2021-07-21 06:00:00,8.13,99.0,402.68,41.0,7.66
2021-07-21 07:00:00,9.16,283.0,635.41,76.0,6.83
2021-07-21 08:00:00,10.79,332.0,255.64,211.0,8.14
2021-07-21 09:00:00,11.94,239.0,15.61,230.0,8.0
2021-07-21 10:00:00,13.19,217.0,3.18,215.0,7.86
2021-07-21 11:00:00,14.15,346.0,81.48,295.0,8.55
2021-07-21 12:00:00,14.8,509.0,596.33,170.0,8.76
2021-07-21 13:00:00,14.96,109.0,0.0,109.0,8.28
2021-07-21 14:00:00,15.04,28.0,0.0,28.0,7.45
2021-07-21 15:00:00,13.23,16.0,0.0,16.0,5.93
2021-07-21 16:00:00,11.13,0.0,-0.0,0.0,4.9
2021-07-21 17:00:00,10.34,0.0,-0.0,0.0,4.97
2021-07-21 18:00:00,9.68,0.0,-0.0,0.0,5.17
2021-07-21 19:00:00,9.42,0.0,-0.0,0.0,5.1
2021-07-21 20:00:00,9.21,0.0,-0.0,0.0,5.52
2021-07-21 21:00:00,9.15,0.0,-0.0,0.0,6.0
2021-07-21 22:00:00,9.2,0.0,-0.0,0.0,6.14
2021-07-21 23:00:00,9.09,0.0,-0.0,0.0,6.21
2021-07-22 00:00:00,8.99,0.0,-0.0,0.0,6.14
2021-07-22 01:00:00,8.72,0.0,-0.0,0.0,5.93
2021-07-22 02:00:00,8.3,0.0,-0.0,0.0,5.59
2021-07-22 03:00:00,7.93,0.0,-0.0,0.0,5.17
2021-07-22 04:00:00,7.76,0.0,-0.0,0.0,4.9
2021-07-22 05:00:00,7.35,0.0,-0.0,0.0,4.69
2021-07-22 06:00:00,7.52,107.0,473.0,38.0,4.55
2021-07-22 07:00:00,8.42,299.0,719.81,63.0,4.83
2021-07-22 08:00:00,10.61,456.0,773.69,88.0,5.93
2021-07-22 09:00:00,13.13,483.0,447.22,224.0,6.97
2021-07-22 10:00:00,14.76,506.0,375.43,269.0,6.55
2021-07-22 11:00:00,16.17,545.0,502.76,229.0,6.62
2021-07-22 12:00:00,17.29,488.0,488.54,209.0,6.55
2021-07-22 13:00:00,18.21,448.0,790.76,82.0,6.34
2021-07-22 14:00:00,18.71,278.0,681.24,66.0,5.79
2021-07-22 15:00:00,17.79,95.0,506.08,31.0,4.07
2021-07-22 16:00:00,15.36,0.0,-0.0,0.0,3.38
2021-07-22 17:00:00,13.82,0.0,-0.0,0.0,3.31
2021-07-22 18:00:00,12.63,0.0,-0.0,0.0,3.38
2021-07-22 19:00:00,11.65,0.0,-0.0,0.0,3.31
2021-07-22 20:00:00,10.93,0.0,-0.0,0.0,3.38
2021-07-22 21:00:00,10.38,0.0,-0.0,0.0,3.66
2021-07-22 22:00:00,9.95,0.0,-0.0,0.0,3.79
2021-07-22 23:00:00,9.5,0.0,-0.0,0.0,3.72
2021-07-23 00:00:00,8.92,0.0,-0.0,0.0,3.59
